"decimalLon","decimalLat","bio6","bio14","cmi_max"
-66.991862313206,-27.376158283564,2783,22,-555
-67.755430304708,-25.804106536354,2666,5,-544
-70.719870742304,-35.236417019614,2648,235,5728
-69.057987466682,-25.265117365882,2634,20,-408
-70.135965807626,-28.813462738156,2636,162,540
-71.21394414857,-32.676218459872,2792,10,934
-65.82405244385,-35.999985011116,2770,118,-342
-67.036778077412,-30.924503655838,2792,23,-612
-68.339335239386,-35.28133278382,2739,143,-294
-67.261356898442,-35.685574661674,2772,107,-328
-69.686808165566,-24.636296666998,2776,0,-777
-69.41731358033,-26.028685357384,2701,27,-455
-63.847758818786,-37.841531343562,2768,215,-149
-65.509642094408,-37.841531343562,2767,177,-332
-63.35368541252,-18.482836970776,2875,181,295
-67.710514540502,-24.905791252234,2639,5,-508
-65.644389387026,-26.52275876365,2737,105,2060
-66.72236772797,-29.756693786482,2794,27,-467
-66.003715500674,-20.189636010604,2703,13,628
-64.25200069664,-22.25576116408,2795,69,1737
-67.306272662648,-25.354948894294,2628,8,-561
-67.530851483678,-35.05675396279,2769,96,-365
-65.105400216554,-18.43792120657,2776,27,370
-71.124112620158,-27.915147454036,2837,8,-503
-69.057987466682,-30.834672127426,2658,81,-412
-62.23079130737,-19.33623649069,2889,178,-274
-70.001218515008,-28.54396815292,2612,313,1173
-65.554557858614,-27.87023168983,2803,95,310
-68.384251003592,-31.149082476868,2772,20,-675
-69.147818995094,-27.061747934122,2599,59,-160
-66.407957378528,-28.903294266568,2800,26,-438
-69.596976637154,-31.957566232576,2673,109,-245
-67.39610419106,-16.86586945936,2674,399,2484
-66.632536199558,-28.588883917126,2803,13,-828
-66.363041614322,-24.142223260732,2657,6,142
-65.644389387026,-20.369299067428,2758,8,-620
-69.507145108742,-38.20085745721,2708,150,17
-61.691802136898,-39.09917274133,NA,NA,NA
-65.689305151232,-38.829678156094,2766,180,-218
-64.656242574494,-23.243907976612,2824,130,1940
-69.013071702476,-28.09481051086,2540,100,205
-66.991862313206,-20.593877888458,2685,7,-431
-71.258859912776,-28.903294266568,2807,5,-213
-64.656242574494,-38.290688985622,2765,202,-232
-67.17152537003,-37.886447107768,2758,152,-199
-64.92573715973,-20.279467539016,2742,37,267
-65.913883972262,-27.555821340388,2759,156,1233
-70.585123449686,-28.049894746654,2811,2,-387
-69.237650523506,-26.028685357384,2644,48,-314
-69.147818995094,-29.8914410791,2721,82,-518
-63.12910659149,-19.515899547514,2864,115,162
-63.174022355696,-21.222698587342,2862,48,344
-70.585123449686,-28.903294266568,2730,40,-125
-66.093547029086,-23.693065618672,2696,2,-649
-65.509642094408,-36.583889945794,2770,155,-259
-65.59947362282,-22.165929635668,2711,6,16
-66.902030784794,-36.134732303734,2773,126,-309
-68.29441947518,-29.801609550688,2772,21,-562
-67.036778077412,-38.784762391888,2759,174,-172
-65.060484452348,-22.25576116408,2749,114,1733
-66.991862313206,-25.983769593178,2605,12,-346
-66.677451963764,-30.744840599014,2784,27,-481
-63.12910659149,-36.943216059442,2768,224,100
-70.405460392862,-23.693065618672,2844,20,-531
-66.632536199558,-18.931994612836,2690,42,2607
-65.958799736468,-37.841531343562,2770,173,-241
-64.880821395524,-22.390508456698,2761,160,2447
-68.51899829621,-34.742343613348,2720,129,-269
-66.27321008591,-17.809100507686,2746,39,490
-70.899533799128,-32.855881516696,2786,12,445
-69.102903230888,-27.286326755152,2542,99,98
-65.509642094408,-17.943847800304,2790,56,699
-71.21394414857,-34.83217514176,2768,25,1689
-70.360544628656,-36.808468766824,2643,260,1658
-65.015568688142,-20.45913059584,2747,32,92
-64.072337639816,-21.896435050432,2796,66,1393
-65.285063273378,-37.212710644678,2770,173,-246
-67.081693841618,-24.097307496526,2677,8,-566
-63.80284305458,-37.97627863618,2767,222,-205
-63.57826423355,-36.718637238412,2770,213,59
-68.833408645652,-25.62444347953,2623,26,-383
