"decimalLon","decimalLat","bio6","bio14","cmi_max"
-67.84526183312,-28.723631209744,2717,38,-467
-69.282566287712,-28.004978982448,2600,117,79
-66.04863126488,-22.92949762717,2668,5,733
-65.958799736468,-22.92949762717,2679,4,293
-68.114756418356,-26.657506056268,2593,15,-339
-65.37489480179,-21.896435050432,2740,17,731
-66.767283492176,-24.591380902792,2683,6,-587
-65.419810565996,-23.737981382878,2688,112,973
-68.339335239386,-22.749834570346,2724,9,-670
-70.001218515008,-29.038041559186,2585,234,1277
-69.821555458184,-28.903294266568,2614,150,648
-66.902030784794,-22.839666098758,2632,9,282
-67.306272662648,-24.187139024938,2628,15,-402
-65.868968208056,-21.492193172578,2692,8,1105
-68.923240174064,-27.825315925624,2542,106,229
-67.351188426854,-22.076098107256,2650,12,-302
-66.677451963764,-23.1540764482,2669,4,-308
-66.407957378528,-26.208348414208,2671,15,712
-69.86647122239,-28.499052388714,2604,247,916
-67.306272662648,-24.007475968114,2577,26,-412
-69.1927347593,-25.983769593178,2646,47,-283
-66.991862313206,-21.761687757814,2672,10,300
-67.485935719472,-24.27697055335,2636,11,-522
-65.419810565996,-23.333739505024,2727,23,632
-69.057987466682,-29.487199201246,2607,107,-150
-66.228294321704,-22.210845399874,2648,6,1375
-67.530851483678,-24.142223260732,2663,13,-583
-66.857115020588,-25.579527715324,2665,9,-551
-66.72236772797,-22.435424220904,2641,7,878
-68.788492881446,-27.825315925624,2537,104,58
-66.228294321704,-22.839666098758,2645,4,1008
-66.363041614322,-23.782897147084,2653,4,-7
-65.958799736468,-21.851519286226,2697,6,892
-66.677451963764,-25.759190772148,2629,16,566
-66.27321008591,-24.546465138586,2618,8,533
-68.339335239386,-24.321886317556,2699,12,-464
-68.06984065415,-27.6456528688,2612,46,-402
-65.59947362282,-22.435424220904,2708,6,-12
-68.429166767798,-22.660003041934,2713,13,-590
-68.96815593827,-26.52275876365,2605,45,-231
-66.228294321704,-24.95070701644,2717,18,1096
-66.452873142734,-25.040538544852,2693,17,2
-66.407957378528,-23.513402561848,2666,2,-463
-66.991862313206,-21.941350814638,2653,14,842
-68.563914060416,-28.139726275066,2634,81,-349
-65.82405244385,-23.333739505024,2700,4,54
-66.991862313206,-23.737981382878,2613,16,-176
-68.653745588828,-26.208348414208,2589,48,-219
-66.812199256382,-23.288823740818,2651,9,-2
-68.563914060416,-25.489696186912,2581,20,-377
-66.363041614322,-24.995622780646,2614,33,1362
