"decimalLon","decimalLat","bio6","bio14","cmi_max"
-76.693667381702,-9.6793471864,2745,211,465
-78.220803364706,-8.33187426022,2759,130,1211
-69.462229344536,-14.170923607,2732,1207,4078
-72.875827424192,-15.248901947944,2706,90,1681
-72.157175196896,-14.575165484854,2699,63,1081
-77.187740787968,-9.993757535842,2690,79,1853
-72.11225943269,-15.787891118416,2720,72,721
-72.247006725308,-14.84466007009,2668,118,2211
-73.190237773634,-14.260755135412,2706,111,2276
-71.573270262218,-15.06923889112,2675,57,1167
-75.615689040758,-10.57766247052,2770,963,3205
-66.946946549,-17.31502710142,2755,138,244
-69.41731358033,-15.338733476356,2730,82,1360
-71.303775676982,-13.901429021764,2676,171,2194
-75.121615634492,-13.856513257558,2743,116,737
-66.183378557498,-18.168426621334,2710,61,1422
-68.653745588828,-17.404858629832,2692,44,1192
-69.64189240136,-17.719268979274,2695,33,416
-76.109762447024,-10.80224129155,2703,245,1167
-73.280069302046,-14.979407362708,2693,103,1765
-71.528354498012,-15.203986183738,2679,60,990
-72.651248603162,-15.608228061592,2696,112,801
-71.842764847454,-15.74297535421,2649,95,1496
-66.632536199558,-17.449774394038,2724,100,500
-76.693667381702,-9.320021072752,2740,467,1937
-77.547066901616,-7.4335589761,2755,353,1815
-74.941952577668,-11.520893518846,2732,1078,4522
-68.204587946768,-17.98876356451,2701,32,1666
-70.180881571832,-14.709912777472,2691,60,1198
-71.303775676982,-16.102301467858,2698,42,51
-67.036778077412,-17.809100507686,2721,76,600
-76.738583145908,-9.724262950606,2739,194,586
-74.986868341874,-12.82345068082,2697,255,1175
-66.407957378528,-18.078595092922,2707,53,899
-78.355550657324,-7.703053561336,2767,69,846
-67.755430304708,-16.64129063833,2671,426,2719
-76.334341268054,-12.194629981936,2746,69,688
-68.563914060416,-17.09044828039,2712,66,1935
-75.436025983934,-13.092945266056,2695,267,965
-72.651248603162,-15.203986183738,2647,156,3242
-71.573270262218,-15.383649240562,2664,87,1995
-71.258859912776,-15.06923889112,2662,65,2046
-67.800346068914,-18.303173913952,2702,38,1040
-74.178384586166,-12.778534916614,2736,177,1604
-66.138462793292,-18.033679328716,2734,45,968
-70.405460392862,-15.024323126914,2716,32,1333
-66.72236772797,-17.584521686656,2708,101,1054
-75.166531398698,-12.464124567172,2736,214,678
-75.750436333376,-12.733619152408,2724,123,1264
-68.698661353034,-17.180279808802,2703,48,1215
-66.542704671146,-17.898932036098,2708,55,855
-74.35804764299,-14.799744305884,2715,72,648
-74.986868341874,-13.317524087086,2701,175,561
-75.840267861788,-11.610725047258,2729,138,189
-77.008077731144,-10.218336356872,2700,80,1074
-67.036778077412,-18.21334238554,2716,50,953
-73.324985066252,-13.49718714391,2774,86,904
-72.202090961102,-15.29381771215,2653,133,2462
-77.72672995844,-7.029317098246,2749,461,2533
-75.03178410608,-13.092945266056,2672,303,1751
-68.878324409858,-15.698059590004,2777,239,1568
-68.339335239386,-16.371796053094,2709,181,1927
-66.632536199558,-17.898932036098,2706,55,768
-70.854618034922,-14.485333956442,2666,96,2766
-74.58262646402,-12.419208802966,2766,315,2173
-74.447879171402,-11.9251353967,2765,1109,4583
-74.58262646402,-14.39550242803,2734,78,646
-77.457235373204,-9.993757535842,2717,28,1901
-68.833408645652,-15.96755417524,2764,109,1272
-76.289425503848,-11.655640811464,2678,204,1845
-74.492794935608,-13.811597493352,2718,94,676
-66.003715500674,-17.449774394038,2771,274,2116
-75.615689040758,-13.092945266056,2735,215,739
-71.483438733806,-13.407355615498,2716,500,3786
-69.911386986596,-14.081092078588,2707,1015,4121
-71.752933319042,-15.877722646828,2690,61,669
-75.840267861788,-11.880219632494,2688,157,1124
-70.585123449686,-14.036176314382,2682,261,1743
-74.402963407196,-12.014966925112,2779,898,3514
-68.249503710974,-17.135364044596,2693,68,1830
-65.419810565996,-17.629437450862,2773,288,2452
-74.178384586166,-14.799744305884,2742,76,313
-70.899533799128,-13.94634478597,2660,368,2446
-71.124112620158,-13.49718714391,2676,1323,5626
-69.41731358033,-15.653143825798,2783,74,1349
-71.079196855952,-16.012469939446,2665,53,670
-76.558920089084,-11.071735876786,2688,161,1343
-69.596976637154,-16.461627581506,2692,81,1017
-76.019930918612,-10.038673300048,2730,424,1745
-67.306272662648,-17.809100507686,2705,50,692
-69.057987466682,-15.877722646828,2771,125,1496
-69.013071702476,-15.698059590004,2727,207,1616
-67.485935719472,-17.404858629832,2708,79,453
-67.665598776296,-18.393005442364,2698,35,838
-70.630039213892,-16.731122166742,2699,34,989
-70.135965807626,-15.51839653318,2708,44,1364
-76.918246202732,-9.409852601164,2706,249,1667
