"decimalLon","decimalLat","bio6","bio14","cmi_max"
-69.237650523506,-52.978143880984,2711,217,51
-70.09105004342,-52.978143880984,2733,245,41
-69.057987466682,-52.933228116778,2711,209,41
-69.372397816124,-52.933228116778,2710,241,154
-69.821555458184,-52.933228116778,2727,248,85
-69.596976637154,-52.933228116778,2715,273,164
-69.956302750802,-52.933228116778,2732,251,62
-68.878324409858,-52.888312352572,2716,191,-18
-68.878324409858,-52.888312352572,2716,191,-18
-69.462229344536,-52.888312352572,2720,205,76
-68.878324409858,-52.888312352572,2716,191,-18
-70.001218515008,-52.888312352572,2738,245,19
-68.339335239386,-52.888312352572,NA,NA,NA
-69.596976637154,-52.888312352572,2725,224,104
-68.384251003592,-52.888312352572,2740,152,-73
-70.180881571832,-52.888312352572,NA,NA,NA
-68.474082532004,-52.888312352572,2736,158,-56
-70.180881571832,-52.888312352572,NA,NA,NA
-69.41731358033,-52.888312352572,2720,194,56
-68.878324409858,-52.888312352572,2716,191,-18
-69.372397816124,-52.888312352572,2717,199,47
-70.135965807626,-52.888312352572,NA,NA,NA
-69.147818995094,-52.843396588366,2716,184,52
-69.821555458184,-52.843396588366,2740,233,34
-69.41731358033,-52.79848082416,2728,188,27
-70.09105004342,-52.79848082416,2749,225,-10
-71.124112620158,-52.79848082416,2726,278,0
-68.96815593827,-52.79848082416,2716,180,42
-69.057987466682,-52.79848082416,2718,177,32
-68.878324409858,-52.79848082416,2720,173,11
-68.51899829621,-52.79848082416,2738,175,-14
-69.731723929772,-52.79848082416,2743,218,12
-69.776639693978,-52.79848082416,2745,221,-2
-70.405460392862,-52.79848082416,NA,NA,NA
-68.74357711724,-52.753565059954,2725,174,42
-69.282566287712,-52.753565059954,2728,175,-25
-68.563914060416,-52.753565059954,2738,170,39
-69.686808165566,-52.753565059954,2745,206,-15
-68.833408645652,-52.753565059954,2723,165,-17
-69.372397816124,-52.708649295748,2733,183,-28
-69.102903230888,-52.708649295748,2729,163,-11
-68.563914060416,-52.708649295748,2742,157,-95
-69.1927347593,-52.708649295748,2730,166,-22
-69.41731358033,-52.663733531542,2739,181,-33
-69.64189240136,-52.663733531542,NA,NA,NA
-71.124112620158,-52.663733531542,2717,272,61
-69.282566287712,-52.663733531542,2736,171,-35
-71.483438733806,-52.663733531542,2715,281,60
-71.124112620158,-52.663733531542,2717,272,61
-70.76478650651,-52.618817767336,2722,265,16
-69.507145108742,-52.618817767336,2743,195,-20
-68.788492881446,-52.618817767336,2740,147,-90
-69.327482051918,-52.618817767336,2740,174,-41
-69.282566287712,-52.618817767336,2739,168,-38
